voter,Conference,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
adam-cole,mac,-0.05468695652173913,0.09419347826086957,-0.10241086956521739,-0.6884260869565216,-0.5252739130434783,-0.6563347826086957,-0.6932173913043478,-0.5239304347826087,-0.6605217391304348,0.34782608695652173,-19.30241304347826
adam-cole,big-ten,0.06893142857142857,-0.021919285714285718,0.08349571428571428,-0.25925714285714285,-0.3475292857142857,-0.1890592857142857,-0.24380285714285718,-0.31338285714285713,-0.18395071428571427,4.735714285714286,-10.358371428571429
adam-cole,big-12,-0.040798224852071005,-0.004978698224852069,-0.07326568047337279,-0.20917218934911241,-0.1503284023668639,-0.21577278106508876,-0.20953727810650888,-0.15045147928994085,-0.2145165680473373,-6.964497041420119,-18.954153846153847
adam-cole,pac-12,0.03496358974358974,0.06987794871794872,-0.005703589743589744,-0.18095076923076925,-0.08934564102564102,-0.22374923076923076,-0.17872820512820511,-0.0900923076923077,-0.21881076923076925,7.235897435897436,-12.468497435897437
adam-cole,acc,-0.011501020408163266,-0.0023780612244897964,-0.014246938775510204,-0.15861479591836736,-0.1399484693877551,-0.14170357142857143,-0.1551316326530612,-0.14507091836734695,-0.13921530612244898,-1.066326530612245,-11.52967857142857
adam-cole,american,-0.04058095238095238,-0.0511936507936508,-0.026180952380952378,-0.06485079365079366,-0.02373968253968254,-0.07224761904761905,-0.07631111111111111,-0.03203809523809524,-0.0814031746031746,-3.5714285714285716,-7.187444444444445
adam-cole,sun-belt,-0.014777500000000002,-0.0933075,0.012240000000000001,0.00912,-0.0406325,0.011322500000000001,-0.006875000000000001,-0.0575325,-0.0002500000000000002,-1.0,-0.240475
adam-cole,cusa,-0.027,-0.008695652173913044,-0.018304347826086958,0.008582608695652175,0.014869565217391306,-0.006286956521739129,-0.008256521739130433,0.009065217391304349,-0.01732173913043478,-3.1739130434782608,-0.6679130434782607
adam-cole,mwc,-0.005434375,-0.008150000000000001,0.033390625,0.026125,0.0044,0.033325,0.012346875,-0.000875,0.022196875,0.375,1.54334375
bennett-durando,sec,0.06343152173913044,0.06343152173913044,0.0,-0.6186978260869566,-0.6186978260869566,0.0,-0.5742815217391304,-0.5742815217391304,0.0,3.152173913043478,-6.6605108695652175
bennett-durando,mac,-0.0833,-0.0833,0.0,-0.7314,-0.7314,0.0,-0.8611,-0.8611,0.0,-1.0,-10.793
bennett-durando,acc,-0.0011144927536231894,-0.0011144927536231894,0.0,-0.1699072463768116,-0.1699072463768116,0.0,-0.16428115942028984,-0.16428115942028984,0.0,-0.3333333333333333,-6.985434782608696
bennett-durando,big-ten,-0.06278545454545455,-0.06278545454545455,0.0,-0.23060727272727274,-0.23060727272727274,0.0,-0.20339636363636363,-0.20339636363636363,0.0,-3.618181818181818,-6.835072727272728
bennett-durando,pac-12,-0.10415205479452054,-0.10415205479452054,0.0,-0.3188493150684931,-0.3188493150684931,0.0,-0.2932575342465753,-0.2932575342465753,0.0,-2.904109589041096,-12.118945205479452
bennett-durando,big-12,0.10228765432098764,0.10228765432098764,0.0,-0.03169382716049382,-0.03169382716049382,0.0,-0.015846913580246914,-0.015846913580246914,0.0,2.185185185185185,-1.7945679012345677
bennett-durando,sun-belt,-0.25222222222222224,-0.25222222222222224,0.0,-0.11160555555555557,-0.11160555555555557,0.0,-0.12661666666666668,-0.12661666666666668,0.0,-4.888888888888889,-2.053
bennett-durando,american,-0.0306,-0.0306,0.0,0.0964,0.0964,0.0,0.0613,0.0613,0.0,-2.0,6.076
brian-fonseca,sec,0.0032903114186851206,0.0008802768166089996,0.016447404844290657,-0.46360795847750863,-0.47220207612456744,-0.3241501730103806,-0.44267474048442906,-0.4439083044982699,-0.3174826989619377,1.221453287197232,-16.842359861591696
brian-fonseca,mac,0.0786377358490566,0.11242264150943397,0.08349811320754716,-0.3737716981132076,-0.3436320754716981,-0.28453962264150945,-0.3957566037735849,-0.37279245283018864,-0.2901037735849057,4.188679245283019,-15.223735849056602
brian-fonseca,big-ten,-0.07549397590361445,-0.10376746987951807,-0.02462289156626506,-0.3414457831325301,-0.3646542168674699,-0.27666626506024095,-0.3229602409638554,-0.33455,-0.2673861445783132,-5.5,-19.00398795180723
brian-fonseca,big-12,-0.03285989847715736,-0.021522335025380708,0.009957360406091369,-0.1874182741116751,-0.1564746192893401,-0.11746649746192893,-0.18383705583756343,-0.15342944162436548,-0.1129238578680203,-1.49746192893401,-12.615060913705584
brian-fonseca,acc,-0.03638743718592965,-0.036612060301507536,0.005569346733668341,-0.18752964824120602,-0.1578316582914573,-0.1389668341708543,-0.17899547738693466,-0.15499246231155778,-0.1335718592964824,-3.251256281407035,-16.092180904522614
brian-fonseca,pac-12,0.015273333333333333,0.02949230769230769,0.0273025641025641,-0.19818102564102563,-0.14830358974358973,-0.19101538461538461,-0.1921328205128205,-0.13671435897435896,-0.1850348717948718,4.579487179487179,-19.022497435897435
brian-fonseca,american,-0.1241327868852459,-0.002639344262295079,-0.13733606557377048,-0.16312131147540984,-0.00704590163934426,-0.18083606557377047,-0.17500163934426227,-0.011908196721311475,-0.19233934426229507,-14.180327868852459,-18.390081967213117
brian-fonseca,sun-belt,-0.08739714285714285,-0.07034285714285714,-0.08603428571428572,-0.05622571428571429,-0.023468571428571425,-0.06769714285714286,-0.06971714285714287,-0.033608571428571425,-0.08146857142857143,-11.342857142857143,-7.6178
brian-fonseca,cusa,-0.0778888888888889,0.0,-0.0778888888888889,-0.0626,0.0,-0.0626,-0.0796111111111111,0.0,-0.0796111111111111,-9.333333333333334,-6.289888888888889
chuck-landon,sec,-0.02510086956521739,-0.04574130434782609,0.004274782608695651,-0.47101652173913044,-0.5406117391304348,-0.40857217391304346,-0.4541765217391304,-0.4978604347826087,-0.4026965217391304,-0.7913043478260869,-17.531856521739133
chuck-landon,mac,0.10984146341463415,0.058536585365853655,0.10980243902439024,-0.4092341463414633,-0.567609756097561,-0.3783658536585366,-0.41221463414634146,-0.5519219512195122,-0.390009756097561,3.951219512195122,-15.863853658536586
chuck-landon,big-ten,-0.05693473684210527,-0.0585221052631579,-0.046408421052631585,-0.49767894736842105,-0.4614705263157895,-0.49303052631578953,-0.47044842105263157,-0.4154305263157895,-0.47947684210526315,-3.031578947368421,-21.907842105263157
chuck-landon,big-12,-0.027067132867132863,0.03410979020979021,-0.056536363636363635,-0.19249580419580417,-0.12233146853146853,-0.21645244755244755,-0.19212377622377624,-0.1208825174825175,-0.2170986013986014,-2.4265734265734267,-14.812174825174825
chuck-landon,pac-12,0.010856923076923078,0.003986666666666664,0.006127692307692308,-0.1985974358974359,-0.16590820512820512,-0.19874871794871796,-0.19302358974358974,-0.16077076923076924,-0.19291282051282052,1.7897435897435898,-17.28076923076923
chuck-landon,acc,-0.032489080459770114,0.03428793103448276,-0.036854597701149426,-0.1802074712643678,-0.10403333333333334,-0.1676045977011494,-0.1759551724137931,-0.1073448275862069,-0.1645609195402299,-1.5114942528735633,-12.039149425287356
chuck-landon,american,-0.04074915254237288,0.0010305084745762744,-0.050267796610169495,-0.10121186440677966,0.009383050847457627,-0.11650677966101695,-0.1097593220338983,0.0021966101694915244,-0.12456610169491526,-4.338983050847458,-10.048593220338983
chuck-landon,sun-belt,-0.10820857142857143,-0.08778857142857142,-0.05408,-0.07477428571428571,-0.04795714285714285,-0.04655714285714285,-0.09275142857142858,-0.06156571428571428,-0.059005714285714286,-8.285714285714286,-5.365571428571429
chuck-landon,cusa,-0.06786666666666667,0.0,-0.06786666666666667,-0.08473333333333333,0.0,-0.08473333333333333,-0.10002222222222222,0.0,-0.10002222222222222,-6.555555555555555,-7.572666666666667
david-thompson,sec,0.06122769230769231,0.03595,0.047343076923076925,-0.43327153846153843,-0.47915538461538465,-0.36144461538461536,-0.42596153846153845,-0.45851,-0.37064153846153847,0.8538461538461538,-17.196038461538464
david-thompson,big-ten,-0.15142424242424243,-0.12108636363636363,-0.03424242424242424,-0.3968530303030303,-0.3390712121212121,-0.3150136363636364,-0.38787575757575754,-0.3149060606060606,-0.3174363636363636,-1.4393939393939394,-17.769969696969696
david-thompson,mac,-0.0781,-0.125,-0.0312,-0.8556,-0.9153,-0.796,-0.9021,-1.0417,-0.7625,-2.0,-31.38
david-thompson,big-12,-0.0748702380952381,-0.08614285714285715,-0.045627380952380954,-0.26647261904761904,-0.23957142857142855,-0.15692619047619047,-0.25013571428571424,-0.22092857142857142,-0.16478571428571426,-7.571428571428571,-18.79170238095238
david-thompson,acc,0.04260531914893617,0.09055319148936171,-0.020372340425531914,-0.11041170212765958,-0.054412765957446804,-0.13805744680851065,-0.10449893617021278,-0.05899255319148936,-0.12891808510638297,1.9680851063829787,-11.409585106382979
david-thompson,pac-12,-0.0013769230769230779,0.0348967032967033,-0.009265934065934067,-0.1791010989010989,-0.11737692307692307,-0.21064505494505495,-0.16543846153846153,-0.09587032967032967,-0.19972197802197802,0.9340659340659341,-23.318153846153844
david-thompson,american,-0.09734358974358975,-0.1701794871794872,-0.033584615384615386,-0.1309076923076923,-0.13674358974358974,-0.0929128205128205,-0.13931538461538462,-0.14451794871794874,-0.09658205128205129,-7.615384615384615,-12.278384615384615
david-thompson,sun-belt,-0.02710434782608696,-0.0454,0.018295652173913043,-0.04444782608695652,0.00016521739130434773,-0.04461304347826087,-0.05681304347826087,-0.008791304347826087,-0.04802173913043478,-1.565217391304348,-1.2648695652173914
david-thompson,cusa,0.0217,0.0,0.0217,-0.019,0.0,-0.019,-0.0455,0.0,-0.0455,1.0,-0.801
dustin-dopirak,sec,-0.015431932773109244,-0.04619747899159664,0.04468319327731092,-0.5674983193277311,-0.5822226890756304,-0.46455042016806725,-0.5548857142857143,-0.5535336134453782,-0.49690084033613446,-4.588235294117647,-17.777672268907565
dustin-dopirak,mac,-0.0455,0.0,-0.1667,-0.814,-0.7215,-1.0607,-0.8636,-0.8125,-1.0,-1.0,-20.284
dustin-dopirak,big-ten,0.05849242424242424,0.059524242424242424,0.04165,-0.11333030303030303,-0.10493030303030303,-0.15382272727272725,-0.11800000000000001,-0.10633484848484848,-0.15320454545454545,3.803030303030303,-5.689151515151515
dustin-dopirak,pac-12,-0.10776395348837209,-0.14068604651162792,-0.022399999999999996,-0.32157209302325584,-0.360453488372093,-0.20916627906976742,-0.2997325581395349,-0.3288441860465116,-0.20518023255813955,-1.1046511627906976,-17.217116279069767
dustin-dopirak,big-12,-0.07813086419753086,-0.11934938271604938,0.029501234567901238,-0.21503827160493827,-0.23069012345679013,-0.10331728395061729,-0.20935185185185184,-0.22779382716049382,-0.09700864197530863,-7.580246913580247,-14.579370370370372
dustin-dopirak,acc,0.07297173913043478,0.09000217391304348,-0.01873695652173913,-0.059434782608695655,-0.040056521739130435,-0.12702065217391303,-0.06767608695652175,-0.046795652173913044,-0.13056739130434783,4.413043478260869,-5.478771739130434
dustin-dopirak,american,-0.08166216216216217,-0.05881081081081081,-0.0726027027027027,-0.11201891891891892,-0.04993513513513514,-0.12345675675675676,-0.12006216216216214,-0.053989189189189185,-0.12577027027027027,-3.918918918918919,-5.664594594594595
dustin-dopirak,sun-belt,-0.11003076923076924,-0.13436923076923077,-0.02153846153846154,-0.022184615384615382,-0.04345384615384615,0.019115384615384614,-0.051669230769230766,-0.0750923076923077,0.0,-4.923076923076923,-0.8726923076923078
joe-giglio,mac,0.0042,-0.1875,0.1958,-0.8092,-1.081,-0.5375,-0.849,-1.1875,-0.5104,3.0,-26.38
joe-giglio,sec,-0.06706692307692308,-0.04453846153846154,-0.03547538461538461,-0.5531076923076923,-0.5154223076923078,-0.4728046153846154,-0.5457330769230769,-0.49381230769230766,-0.4818861538461538,-5.476923076923077,-21.48772307692308
joe-giglio,big-ten,0.10737945205479453,0.05963013698630138,0.1185068493150685,-0.09419726027397261,-0.1163917808219178,-0.0995068493150685,-0.10233561643835618,-0.11533698630136988,-0.10015479452054794,7.698630136986301,-7.720630136986301
joe-giglio,big-12,0.012220987654320989,-0.03927160493827161,0.05015802469135803,-0.2158604938271605,-0.21209382716049383,-0.10411111111111111,-0.19839382716049384,-0.1970827160493827,-0.10035925925925927,3.7037037037037037,-9.876246913580246
joe-giglio,acc,-0.06385106382978724,-0.00034148936170212756,-0.14765425531914894,-0.19788936170212768,-0.104,-0.2654521276595745,-0.19239255319148937,-0.10930000000000001,-0.25477340425531914,-14.212765957446809,-24.580170212765957
joe-giglio,pac-12,0.007594505494505495,-0.039981318681318684,0.0856879120879121,-0.17876813186813187,-0.2305296703296703,-0.1083,-0.1624901098901099,-0.2030934065934066,-0.09743846153846153,9.307692307692308,-14.430065934065933
joe-giglio,american,-0.07961025641025642,-0.06672307692307691,-0.09615897435897436,-0.12225641025641025,-0.02664615384615385,-0.1682974358974359,-0.13088717948717948,-0.030358974358974358,-0.17323589743589743,-8.153846153846153,-12.53997435897436
joe-giglio,sun-belt,-0.0852,-0.06365,-0.02155,-0.03805,-0.007661538461538461,-0.030388461538461538,-0.05416153846153847,-0.01925769230769231,-0.03490384615384616,-3.8846153846153846,-2.029384615384615
joe-giglio,mwc,-0.1304,0.0,-0.1304,-0.0489,0.0,-0.0489,-0.0435,0.0,-0.0435,-3.0,-1.125
joe-giglio,cusa,-0.04,0.0,-0.04,0.0363,0.0,0.0363,0.0204,0.0,0.0204,-1.0,0.875
john-pierson,sec,0.02165767634854772,0.011265145228215768,0.011136929460580912,-0.42183858921161826,-0.4416311203319502,-0.3915340248962656,-0.40401991701244816,-0.41425020746887964,-0.3843381742738589,0.7468879668049793,-19.219730290456432
john-pierson,mac,0.09103414634146342,0.14388292682926832,0.03788292682926829,-0.3995926829268293,-0.33869268292682925,-0.4650365853658536,-0.4217365853658537,-0.3719414634146342,-0.47153170731707317,4.2926829268292686,-19.989121951219513
john-pierson,big-ten,-0.0201,-0.012890291262135926,-0.017592233009708736,-0.41666796116504856,-0.3791864077669903,-0.42265825242718447,-0.38356601941747576,-0.32804951456310677,-0.4096223300970874,0.18446601941747573,-21.27664077669903
john-pierson,big-12,-0.025769696969696967,-0.036957575757575765,0.0014539393939393944,-0.20975757575757575,-0.20662545454545456,-0.13165575757575756,-0.20313212121212118,-0.19848848484848483,-0.13214242424242423,-2.16969696969697,-15.691357575757577
john-pierson,pac-12,-0.017742,-0.033363000000000004,0.0213035,-0.2160455,-0.20539449999999998,-0.17286349999999998,-0.20811800000000003,-0.19561,-0.1656645,0.66,-22.001289999999997
john-pierson,acc,-0.05476444444444444,-0.03553611111111111,-0.07470055555555556,-0.20540555555555556,-0.15770777777777778,-0.21700611111111112,-0.20181833333333335,-0.16081555555555554,-0.21248444444444445,-6.144444444444445,-19.44773888888889
john-pierson,american,-0.04275901639344262,-0.03503934426229508,-0.038775409836065575,-0.07902950819672132,-0.013268852459016394,-0.08928852459016394,-0.08936229508196722,-0.020796721311475412,-0.09954262295081967,-6.245901639344262,-10.465360655737706
john-pierson,cusa,-0.10445555555555555,0.0,-0.10445555555555555,-0.1399111111111111,0.0,-0.1399111111111111,-0.15762222222222222,0.0,-0.15762222222222222,-7.444444444444445,-9.294888888888888
john-pierson,sun-belt,-0.042247058823529415,-0.0343,-0.046117647058823534,-0.043602941176470594,-0.011447058823529411,-0.048955882352941175,-0.057967647058823527,-0.017170588235294118,-0.06336176470588235,-9.529411764705882,-7.122676470588235
john-pierson,mwc,-0.028084374999999998,-0.01095,-0.049062499999999995,-0.008328125000000002,-0.00958125,-0.0324875,-0.02545,-0.025,-0.046928125,-2.15625,-1.50875
kayla-anderson,sec,0.0023034843205574926,0.009758536585365853,-0.006962020905923345,-0.46573449477351914,-0.4641885017421603,-0.35200557491289197,-0.4389700348432056,-0.4286257839721255,-0.3432177700348432,-0.013937282229965157,-17.787121951219515
kayla-anderson,mac,-0.022600000000000002,0.0014608695652173897,-0.03786956521739131,-0.5832521739130435,-0.5399413043478261,-0.532945652173913,-0.6105804347826087,-0.5760695652173914,-0.5421978260869565,-0.7391304347826086,-23.271108695652174
kayla-anderson,big-ten,-0.04132820512820513,-0.04189551282051281,0.000640384615384615,-0.3143923076923077,-0.30281538461538465,-0.2574730769230769,-0.2969275641025641,-0.2739570512820513,-0.2472519230769231,-1.6923076923076923,-15.84871794871795
kayla-anderson,big-12,-0.0004128865979381429,0.012464948453608246,-0.0025335051546391744,-0.1644417525773196,-0.13924226804123713,-0.10699123711340205,-0.16121701030927835,-0.13267164948453608,-0.10973865979381443,-1.3814432989690721,-13.388881443298969
kayla-anderson,pac-12,-0.0500885,-0.050723500000000005,-0.006181,-0.2508745,-0.23674499999999998,-0.1966365,-0.243782,-0.22480350000000002,-0.19145049999999997,-1.585,-24.647355
kayla-anderson,acc,0.0670645,0.09835699999999999,0.0121835,-0.09352600000000001,-0.0467875,-0.11226649999999999,-0.08645649999999999,-0.0455065,-0.108444,3.78,-8.70332
kayla-anderson,american,-0.022863076923076927,-0.08031076923076923,0.010210769230769232,-0.059793846153846156,-0.04834461538461538,-0.05324615384615385,-0.0716953846153846,-0.05983692307692308,-0.061138461538461544,-3.5692307692307694,-7.432538461538462
kayla-anderson,sun-belt,-0.0012441176470588237,0.0,-0.0012441176470588237,-0.0015441176470588256,0.0,-0.0015441176470588256,-0.01603823529411765,0.0,-0.01603823529411765,-0.4117647058823529,-0.5903235294117648
